Time [10 us];CAN_C1::BCM_COMMAND::BrakePedalSwitchNOSts;CAN_C1::BRAKE1::VehicleSpeedVSOSig;CAN_C1::ENGINE4::EngineTorque;CAN_C1::ENGINE1::EngineSpeed;CAN_C1::ENGINE7::ActualGearGSI
22332220;0;11,3125;12;1488;1
22332837;0;11,25;12;1488;1
22332908;0;11,25;12;1488;1
22333020;0;11,25;12;1488;1
22333220;0;11,25;12;1486;1
22333867;0;11,25;12;1486;1
22333960;0;11,25;12;1486;1
22333984;0;11,25;12;1486;1
22334020;0;11,25;12;1486;1
22334220;0;11,25;12;1488;1
22334837;0;11,25;12;1488;1
22334929;0;11,25;12;1488;1
22335020;0;11,25;12;1488;1
22335220;0;11,25;12;1489;1
22335840;0;11,25;12;1489;1
22335915;0;11,25;12;1489;1
22336020;0;11,25;12;1489;1
22336220;0;11,25;12;1486;1
22336839;0;11,25;12;1486;1
22336910;0;11,25;12;1486;1
22337022;0;11,25;12;1486;1
22337220;0;11,25;12;1484;1
22337867;0;11,25;12;1484;1
22337961;0;11,25;12;1484;1
22338021;0;11,25;12;1484;1
22338220;0;11,25;12;1486;1
22338840;0;11,3125;12;1486;1
22338933;0;11,3125;12;1486;1
22338977;0;11,3125;12;1486;1
22339048;0;11,3125;12;1486;1
22339219;0;11,3125;12;1487;1
22339840;0;11,1875;12;1487;1
22339913;0;11,1875;12;1487;1
22340047;0;11,1875;12;1487;1
22340220;0;11,1875;12;1484;1
22340839;0;11,3125;12;1484;1
22340910;0;11,3125;12;1484;1
22341066;0;11,3125;12;1484;1
22341219;0;11,3125;12;1483;1
22341841;0;11,3125;12;1483;1
22341915;0;11,3125;12;1483;1
22342063;0;11,3125;12;1483;1
22342220;0;11,3125;12;1484;1
22342839;0;11,25;12;1484;1
22342912;0;11,25;12;1484;1
22343091;0;11,25;12;1484;1
22343221;0;11,25;12;1486;1
22343868;0;11,25;12;1486;1
22343961;0;11,25;12;1486;1
22343985;0;11,25;12;1486;1
22344020;0;11,25;12;1486;1
22344220;0;11,25;12;1483;1
22344837;0;11,25;12;1483;1
22344910;0;11,25;12;1483;1
22345020;0;11,25;12;1483;1
22345220;0;11,25;12;1481;1
22345839;0;11,25;12;1481;1
22345913;0;11,25;12;1481;1
22346053;0;11,25;12;1481;1
22346220;0;11,25;12;1483;1
22346839;0;11,25;12;1483;1
22346912;0;11,25;12;1483;1
22347020;0;11,25;12;1483;1
22347220;0;11,25;12;1484;1
22347842;0;11,25;12;1484;1
22347916;0;11,25;12;1484;1
22348021;0;11,25;11;1484;1
22348221;0;11,25;11;1482;1
22348837;0;11,25;11;1482;1
22348906;0;11,25;11;1482;1
22348930;0;11,25;11;1482;1
22349020;0;11,25;12;1482;1
22349220;0;11,25;12;1480;1
22349840;0;11,25;12;1480;1
22349913;0;11,25;12;1480;1
22350020;0;11,25;12;1480;1
22350220;0;11,25;12;1482;1
22350839;0;11,25;12;1482;1
22350931;0;11,25;12;1482;1
22351020;0;11,25;12;1482;1
22351220;0;11,25;12;1482;1
22351867;0;11,25;12;1482;1
22351917;0;11,25;12;1482;1
22352020;0;11,25;11;1482;1
22352220;0;11,25;11;1484;1
22352838;0;11,25;11;1484;1
22352906;0;11,25;11;1484;1
22353020;0;11,25;12;1484;1
22353220;0;11,25;12;1482;1
22353867;0;11,25;12;1482;1
22353961;0;11,25;12;1482;1
22353985;0;11,25;12;1482;1
22354020;0;11,25;12;1482;1
22354220;0;11,25;12;1480;1
22354837;0;11,1875;12;1480;1
22354905;0;11,1875;12;1480;1
22355021;0;11,1875;12;1480;1
22355235;0;11,1875;12;1481;1
22355841;0;11,25;12;1481;1
22355959;0;11,25;12;1481;1
22356021;0;11,25;11;1481;1
22356237;0;11,25;11;1482;1
22356837;0;11,25;11;1482;1
22356905;0;11,25;11;1482;1
22357021;0;11,25;12;1482;1
22357259;0;11,25;12;1479;1
22357841;0;11,25;12;1479;1
22357915;0;11,25;12;1479;1
22358027;0;11,25;12;1479;1
22358261;0;11,25;12;1477;1
22358838;0;11,1875;12;1477;1
22358906;0;11,1875;12;1477;1
22358950;0;11,1875;12;1477;1
22359021;0;11,1875;12;1477;1
22359290;0;11,1875;12;1479;1
22359867;0;11,25;12;1479;1
22359916;0;11,25;12;1479;1
22360020;0;11,25;11;1479;1
22360220;0;11,25;11;1480;1
22360841;0;11,25;11;1480;1
22360910;0;11,25;11;1480;1
22361020;0;11,25;12;1480;1
22361220;0;11,25;12;1478;1
22361841;0;11,25;12;1478;1
22361914;0;11,25;12;1478;1
22362020;0;11,25;12;1478;1
22362220;0;11,25;12;1477;1
22362837;0;11,25;12;1477;1
22362906;0;11,25;12;1477;1
22363020;0;11,25;11;1477;1
22363220;0;11,25;11;1479;1
22363843;0;11,25;11;1479;1
22363961;0;11,25;11;1479;1
22363985;0;11,25;11;1479;1
22364029;0;11,25;11;1479;1
22364220;0;11,25;11;1480;1
22364837;0;11,3125;11;1480;1
22364906;0;11,3125;11;1480;1
22365020;0;11,3125;12;1480;1
22365220;0;11,3125;12;1478;1
22365839;0;11,3125;12;1478;1
22365913;0;11,3125;12;1478;1
22366020;0;11,3125;12;1478;1
22366220;0;11,3125;12;1476;1
22366839;0;11,3125;12;1476;1
22366908;0;11,3125;12;1476;1
22367020;0;11,3125;11;1476;1
22367220;0;11,3125;11;1479;1
22367841;0;11,3125;11;1479;1
22367915;0;11,3125;11;1479;1
22368020;0;11,3125;11;1479;1
22368221;0;11,3125;11;1481;1
22368837;0;11,3125;11;1481;1
22368908;0;11,3125;11;1481;1
22368952;0;11,3125;11;1481;1
22369020;0;11,3125;11;1481;1
22369220;0;11,3125;11;1479;1
22369840;0;11,25;11;1479;1
22369914;0;11,25;11;1479;1
22370020;0;11,25;11;1479;1
22370220;0;11,25;11;1478;1
22370837;0;11,25;11;1478;1
22370949;0;11,25;11;1478;1
22371020;0;11,25;11;1478;1
22371220;0;11,25;11;1481;1
22371841;0;11,25;11;1481;1
22371958;0;11,25;11;1481;1
22372026;0;11,25;11;1481;1
22372220;0;11,25;11;1483;1
22372839;0;11,25;11;1483;1
22372908;0;11,25;11;1483;1
22373020;0;11,25;11;1483;1
22373220;0;11,25;11;1481;1
22373840;0;11,25;11;1481;1
22373914;0;11,25;11;1481;1
22373982;0;11,25;11;1481;1
22374020;0;11,25;11;1481;1
22374221;0;11,25;11;1481;1
22374837;0;11,25;11;1481;1
22374949;0;11,25;11;1481;1
22375020;0;11,25;11;1481;1
22375220;0;11,25;11;1483;1
22375840;0;11,25;11;1483;1
22375913;0;11,25;11;1483;1
22376020;0;11,25;10;1483;1
22376220;0;11,25;10;1486;1
22376837;0;11,25;10;1486;1
22376910;0;11,25;10;1486;1
22377020;0;11,25;11;1486;1
22377220;0;11,25;11;1484;1
22377841;0;11,25;11;1484;1
22377914;0;11,25;11;1484;1
22378020;0;11,25;11;1484;1
22378220;0;11,25;11;1483;1
22378839;0;11,1875;11;1483;1
22378907;0;11,1875;11;1483;1
22378951;0;11,1875;11;1483;1
22379020;0;11,1875;10;1483;1
22379220;0;11,1875;10;1486;1
22379839;0;11,1875;10;1486;1
22379913;0;11,1875;10;1486;1
22380020;0;11,1875;10;1486;1
22380220;0;11,1875;10;1488;1
22380837;0;11,25;10;1488;1
22380911;0;11,25;10;1488;1
22381020;0;11,25;10;1488;1
22381220;0;11,25;10;1486;1
22381867;0;11,1875;10;1486;1
22381916;0;11,1875;10;1486;1
22382020;0;11,1875;11;1486;1
22382220;0;11,1875;11;1485;1
22382837;0;11,1875;11;1485;1
22382933;0;11,1875;11;1485;1
22383020;0;11,1875;10;1485;1
22383220;0;11,1875;10;1488;1
22383841;0;11,1875;10;1488;1
22383915;0;11,1875;10;1488;1
22383984;0;11,1875;10;1488;1
22384020;0;11,1875;10;1488;1
22384221;0;11,1875;10;1490;1
22384839;0;11,125;10;1490;1
22384912;0;11,125;10;1490;1
22385020;0;11,125;10;1490;1
22385220;0;11,125;10;1488;1
22385840;0;11,1875;10;1488;1
22385958;0;11,1875;10;1488;1
22386020;0;11,1875;11;1488;1
22386220;0;11,1875;11;1486;1
22386837;0;11,25;11;1486;1
22386935;0;11,25;11;1486;1
22387020;0;11,25;11;1486;1
22387220;0;11,25;11;1488;1
22387842;0;11,1875;11;1488;1
22387916;0;11,1875;11;1488;1
22388020;0;11,1875;10;1488;1
22388220;0;11,1875;10;1489;1
22388837;0;11,1875;10;1489;1
22388935;0;11,1875;10;1489;1
22388959;0;11,1875;10;1489;1
22389020;0;11,1875;11;1489;1
22389220;0;11,1875;11;1486;1
22389839;0;11,125;11;1486;1
22389913;0;11,125;11;1486;1
22390021;0;11,125;11;1486;1
22390220;0;11,125;11;1484;1
22390837;0;11,1875;11;1484;1
22390949;0;11,1875;11;1484;1
22391020;0;11,1875;11;1484;1
22391220;0;11,1875;11;1486;1
22391842;0;11,25;11;1486;1
22391916;0;11,25;11;1486;1
22392021;0;11,25;11;1486;1
22392221;0;11,25;11;1488;1
22392837;0;11,1875;11;1488;1
22392936;0;11,1875;11;1488;1
22393021;0;11,1875;11;1488;1
22393221;0;11,1875;11;1485;1
22393840;0;11,1875;11;1485;1
22393958;0;11,1875;11;1485;1
22393982;0;11,1875;11;1485;1
22394020;0;11,1875;12;1485;1
22394220;0;11,1875;12;1483;1
22394839;0;11,1875;12;1483;1
22394936;0;11,1875;12;1483;1
22395021;0;11,1875;11;1483;1
22395220;0;11,1875;11;1485;1
22395840;0;11,1875;11;1485;1
22395957;0;11,1875;11;1485;1
22396054;0;11,1875;11;1485;1
22396220;0;11,1875;11;1485;1
22396839;0;11,25;11;1485;1
22396937;0;11,25;11;1485;1
22397019;0;11,25;12;1485;1
22397220;0;11,25;12;1482;1
22397867;0;11,25;12;1482;1
22397936;0;11,25;12;1482;1
22398020;0;11,25;12;1482;1
22398220;0;11,25;12;1480;1
22398837;0;11,1875;12;1480;1
22398934;0;11,1875;12;1480;1
22398958;0;11,1875;12;1480;1
22399020;0;11,1875;12;1480;1
22399220;0;11,1875;12;1482;1
22399842;0;11,1875;12;1482;1
22399960;0;11,1875;12;1482;1
22400020;0;11,1875;11;1482;1
22400220;0;11,1875;11;1483;1
22400837;0;11,1875;11;1483;1
22400934;0;11,1875;11;1483;1
22401020;0;11,1875;12;1483;1
22401220;0;11,1875;12;1480;1
22401841;0;11,1875;12;1480;1
22401959;0;11,1875;12;1480;1
22402020;0;11,1875;12;1480;1
22402220;0;11,1875;12;1478;1
22402837;0;11,1875;12;1478;1
22402934;0;11,1875;12;1478;1
22403020;0;11,1875;12;1478;1
22403220;0;11,1875;12;1480;1
22403843;0;11,1875;12;1480;1
22403960;0;11,1875;12;1480;1
22403984;0;11,1875;12;1480;1
22404019;0;11,1875;12;1480;1
22404221;0;11,1875;12;1480;1
22404836;0;11,1875;12;1480;1
22404933;0;11,1875;12;1480;1
22405020;0;11,1875;12;1480;1
22405220;0;11,1875;12;1476;1
22405840;0;11,125;12;1476;1
22405958;0;11,125;12;1476;1
22406020;0;11,125;12;1476;1
22406221;0;11,125;12;1474;1
22406838;0;11,1875;12;1474;1
22406935;0;11,1875;12;1474;1
22407021;0;11,1875;13;1474;1
22407221;0;11,1875;13;1475;1
22407841;0;11,1875;13;1475;1
22407958;0;11,1875;13;1475;1
22408021;0;11,1875;12;1475;1
22408221;0;11,1875;12;1475;1
22408838;0;11,1875;12;1475;1
22408934;0;11,1875;12;1475;1
22409000;0;11,1875;12;1475;1
22409048;0;11,1875;12;1475;1
22409220;0;11,1875;12;1471;1
22409841;0;11,1875;12;1471;1
22409934;0;11,1875;12;1471;1
22410020;0;11,1875;13;1471;1
22410220;0;11,1875;13;1468;1
22410837;0;11,125;13;1468;1
22410934;0;11,125;13;1468;1
22411020;0;11,125;13;1468;1
22411220;0;11,125;13;1470;1
22411867;0;11,125;13;1470;1
22411936;0;11,125;13;1470;1
22412020;0;11,125;13;1470;1
22412220;0;11,125;13;1470;1
22412838;0;11,1875;13;1470;1
22412936;0;11,1875;13;1470;1
22413019;0;11,1875;13;1470;1
22413220;0;11,1875;13;1467;1
22413841;0;11,125;13;1467;1
22413959;0;11,125;13;1467;1
22413983;0;11,125;13;1467;1
22414020;0;11,125;14;1467;1
22414220;0;11,125;14;1465;1
22414839;0;11,125;14;1465;1
22414951;0;11,125;14;1465;1
22415020;0;11,125;14;1465;1
22415220;0;11,125;14;1466;1
22415840;0;11,1875;14;1466;1
22415959;0;11,1875;14;1466;1
22416038;0;11,1875;14;1466;1
22416220;0;11,1875;14;1467;1
22416837;0;11,1875;14;1467;1
22416934;0;11,1875;14;1467;1
22417046;0;11,1875;14;1467;1
22417220;0;11,1875;14;1464;1
22417841;0;11,1875;14;1464;1
22417959;0;11,1875;14;1464;1
22418079;0;11,1875;14;1464;1
22418220;0;11,1875;14;1462;1
22418837;0;11,1875;14;1462;1
22418925;0;11,1875;14;1462;1
22418950;0;11,1875;14;1462;1
22419020;0;11,1875;15;1462;1
22419220;0;11,1875;15;1464;1
22419839;0;11,1875;15;1464;1
22419957;0;11,1875;15;1464;1
22420020;0;11,1875;14;1464;1
22420220;0;11,1875;14;1466;1
22420836;0;11,1875;14;1466;1
22420948;0;11,1875;14;1466;1
22421020;0;11,1875;14;1466;1
22421220;0;11,1875;14;1464;1
22421841;0;11,1875;14;1464;1
22421959;0;11,1875;14;1464;1
22422020;0;11,1875;14;1464;1
22422220;0;11,1875;14;1464;1
22422839;0;11,1875;14;1464;1
22422933;0;11,1875;14;1464;1
22423020;0;11,1875;15;1464;1
22423220;0;11,1875;15;1463;1
22423840;0;11,125;15;1463;1
22423958;0;11,125;15;1463;1
22423983;0;11,125;15;1463;1
22424021;0;11,125;14;1463;1
22424229;0;11,125;14;1466;1
22424837;0;11,1875;14;1466;1
22424924;0;11,1875;14;1466;1
22425020;0;11,1875;14;1466;1
22425235;0;11,1875;14;1468;1
22425841;0;11,1875;14;1468;1
22425959;0;11,1875;14;1468;1
22426020;0;11,1875;14;1468;1
22426266;0;11,1875;14;1466;1
22426836;0;11,1875;14;1466;1
22426924;0;11,1875;14;1466;1
22427020;0;11,1875;14;1466;1
22427220;0;11,1875;14;1466;1
22427841;0;11,1875;14;1466;1
22427959;0;11,1875;14;1466;1
22428020;0;11,1875;14;1466;1
22428220;0;11,1875;14;1469;1
22428839;0;11,125;14;1469;1
22428927;0;11,125;14;1469;1
22428951;0;11,125;14;1469;1
22429020;0;11,125;13;1469;1
22429220;0;11,125;13;1472;1
22429839;0;11,1875;13;1472;1
22429957;0;11,1875;13;1472;1
22430020;0;11,1875;14;1472;1
22430220;0;11,1875;14;1470;1
22430837;0;11,1875;14;1470;1
22430950;0;11,1875;14;1470;1
22431020;0;11,1875;14;1470;1
22431220;0;11,1875;14;1469;1
22431842;0;11,125;14;1469;1
22431961;0;11,125;14;1469;1
22432020;0;11,125;13;1469;1
22432220;0;11,125;13;1472;1
22432837;0;11,1875;13;1472;1
22432925;0;11,1875;13;1472;1
22433020;0;11,1875;13;1472;1
22433220;0;11,1875;13;1475;1
22433841;0;11,1875;13;1475;1
22433960;0;11,1875;13;1475;1
22433984;0;11,1875;13;1475;1
22434020;0;11,1875;13;1475;1
22434221;0;11,1875;13;1474;1
22434839;0;11,125;13;1474;1
22434951;0;11,125;13;1474;1
22435020;0;11,125;14;1474;1
22435221;0;11,125;14;1473;1
22435840;0;11,125;14;1473;1
22435957;0;11,125;14;1473;1
22436020;0;11,125;13;1473;1
22436220;0;11,125;13;1477;1
22436839;0;11,125;13;1477;1
22436926;0;11,125;13;1477;1
22437023;0;11,125;13;1477;1
22437220;0;11,125;13;1479;1
22437842;0;11,125;13;1479;1
22437960;0;11,125;13;1479;1
22438020;0;11,125;13;1479;1
22438220;0;11,125;13;1478;1
22438837;0;11,1875;13;1478;1
22438925;0;11,1875;13;1478;1
22438949;0;11,1875;13;1478;1
22439021;0;11,1875;14;1478;1
22439220;0;11,1875;14;1477;1
22439840;0;11,1875;14;1477;1
22439958;0;11,1875;14;1477;1
22440020;0;11,1875;13;1477;1
22440220;0;11,1875;13;1480;1
22440836;0;11,1875;13;1480;1
22440948;0;11,1875;13;1480;1
22441020;0;11,1875;13;1480;1
22441221;0;11,1875;13;1482;1
22441868;0;11,1875;13;1482;1
22441936;0;11,1875;13;1482;1
22442021;0;11,1875;13;1482;1
22442221;0;11,1875;13;1480;1
22442840;0;11,1875;13;1480;1
22442927;0;11,1875;13;1480;1
22443020;0;11,1875;14;1480;1
22443220;0;11,1875;14;1479;1
22443840;0;11,1875;14;1479;1
22443934;0;11,1875;14;1479;1
22443982;0;11,1875;14;1479;1
22444020;0;11,1875;13;1479;1
22444220;0;11,1875;13;1482;1
22444836;0;11,125;13;1482;1
22444948;0;11,125;13;1482;1
22445020;0;11,125;13;1482;1
22445220;0;11,125;13;1484;1
22445840;0;11,125;13;1484;1
22445958;0;11,125;13;1484;1
22446054;0;11,125;14;1484;1
22446220;0;11,125;14;1481;1
22446839;0;11,125;14;1481;1
22446928;0;11,125;14;1481;1
22447020;0;11,125;14;1481;1
22447220;0;11,125;14;1480;1
22447842;0;11,125;14;1480;1
22447960;0;11,125;14;1480;1
22448020;0;11,125;14;1480;1
22448220;0;11,125;14;1482;1
22448839;0;11,125;14;1482;1
22448927;0;11,125;14;1482;1
22448951;0;11,125;14;1482;1
22449020;0;11,125;14;1482;1
22449220;0;11,125;14;1483;1
22449839;0;11,125;14;1483;1
22449958;0;11,125;14;1483;1
22450020;0;11,125;14;1483;1
22450220;0;11,125;14;1480;1
22450837;0;11,125;14;1480;1
22450949;0;11,125;14;1480;1
22451020;0;11,125;15;1480;1
22451220;0;11,125;15;1478;1
22451841;0;11,125;15;1478;1
22451959;0;11,125;15;1478;1
22452020;0;11,125;14;1478;1
22452220;0;11,125;14;1480;1
22452839;0;11,125;14;1480;1
22452933;0;11,125;14;1480;1
22453020;0;11,125;14;1480;1
22453220;0;11,125;14;1480;1
22453843;0;11,125;14;1480;1
22453961;0;11,125;14;1480;1
22453985;0;11,125;14;1480;1
22454020;0;11,125;15;1480;1
22454220;0;11,125;15;1477;1
22454837;0;11,125;15;1477;1
22454938;0;11,125;15;1477;1
22455047;0;11,125;15;1477;1
22455220;0;11,125;15;1475;1
22455839;0;11,1875;15;1475;1
22455933;0;11,1875;15;1475;1
22456020;0;11,1875;15;1475;1
22456220;0;11,1875;15;1476;1
22456837;0;11,1875;15;1476;1
22456935;0;11,1875;15;1476;1
22457020;0;11,1875;15;1476;1
22457220;0;11,1875;15;1477;1
22457840;0;11,1875;15;1477;1
22457958;0;11,1875;15;1477;1
22458022;0;11,1875;15;1477;1
22458221;0;11,1875;15;1474;1
22458837;0;11,1875;15;1474;1
22458940;0;11,1875;15;1474;1
22458964;0;11,1875;15;1474;1
22459048;0;11,1875;16;1474;1
22459221;0;11,1875;16;1472;1
22459841;0;11,1875;16;1472;1
22459959;0;11,1875;16;1472;1
22460021;0;11,1875;16;1472;1
22460220;0;11,1875;16;1473;1
22460840;0;11,1875;16;1473;1
22460935;0;11,1875;16;1473;1
22461020;0;11,1875;15;1473;1
22461220;0;11,1875;15;1474;1
22461868;0;11,1875;15;1474;1
22461936;0;11,1875;15;1474;1
22462020;0;11,1875;15;1474;1
22462220;0;11,1875;15;1472;1
22462840;0;11,25;15;1472;1
22462945;0;11,25;15;1472;1
22463020;0;11,25;16;1472;1
22463220;0;11,25;16;1470;1
22463841;0;11,1875;16;1470;1
22463934;0;11,1875;16;1470;1
22463983;0;11,1875;16;1470;1
22464020;0;11,1875;16;1470;1
22464221;0;11,1875;16;1472;1
22464836;0;11,125;16;1472;1
22464936;0;11,125;16;1472;1
22465021;0;11,125;15;1472;1
22465220;0;11,125;15;1473;1
22465841;0;11,25;15;1473;1
22465935;0;11,25;15;1473;1
22466020;0;11,25;15;1473;1
22466220;0;11,25;15;1471;1
22466836;0;11,25;15;1471;1
22466941;0;11,25;15;1471;1
22467020;0;11,25;15;1471;1
22467220;0;11,25;15;1470;1
22467840;0;11,25;15;1470;1
22467934;0;11,25;15;1470;1
22468020;0;11,25;16;1470;1
22468220;0;11,25;16;1472;1
22468837;0;11,1875;16;1472;1
22468937;0;11,1875;16;1472;1
22469012;0;11,1875;16;1472;1
22469060;0;11,1875;15;1472;1
22469221;0;11,1875;15;1473;1
22469841;0;11,1875;15;1473;1
22469935;0;11,1875;15;1473;1
22470020;0;11,1875;15;1473;1
22470220;0;11,1875;15;1471;1
22470836;0;11,1875;15;1471;1
22470949;0;11,1875;15;1471;1
22471020;0;11,1875;15;1471;1
22471221;0;11,1875;15;1470;1
22471842;0;11,1875;15;1470;1
22471935;0;11,1875;15;1470;1
22472020;0;11,1875;15;1470;1
22472221;0;11,1875;15;1473;1
22472839;0;11,25;15;1473;1
22472952;0;11,25;15;1473;1
22473030;0;11,25;15;1473;1
22473220;0;11,25;15;1475;1
22473841;0;11,1875;15;1475;1
22473959;0;11,1875;15;1475;1
22473983;0;11,1875;15;1475;1
22474030;0;11,1875;15;1475;1
22474220;0;11,1875;15;1474;1
22474837;0;11,1875;15;1474;1
22474948;0;11,1875;15;1474;1
22475054;0;11,1875;16;1474;1
22475220;0;11,1875;16;1473;1
22475841;0;11,25;16;1473;1
22475959;0;11,25;16;1473;1
22476060;0;11,25;16;1473;1
22476220;0;11,25;16;1476;1
22476839;0;11,1875;16;1476;1
22476935;0;11,1875;16;1476;1
22477091;0;11,1875;15;1476;1
22477220;0;11,1875;15;1478;1
22477841;0;11,1875;15;1478;1
22477959;0;11,1875;15;1478;1
22478020;0;11,1875;15;1478;1
22478220;0;11,1875;15;1476;1
22478839;0;11,1875;15;1476;1
22478927;0;11,1875;15;1476;1
22478952;0;11,1875;15;1476;1
22479020;0;11,1875;16;1476;1
22479220;0;11,1875;16;1475;1
22479840;0;11,1875;16;1475;1
22479958;0;11,1875;16;1475;1
22480020;0;11,1875;17;1475;1
22480220;0;11,1875;17;1477;1
22480836;0;11,1875;17;1477;1
22480948;0;11,1875;17;1477;1
22481020;0;11,1875;17;1477;1
22481220;0;11,1875;17;1480;1
22481840;0;11,1875;17;1480;1
22481958;0;11,1875;17;1480;1
22482020;0;11,1875;17;1480;1
22482220;0;11,1875;17;1478;1
22482839;0;11,125;17;1478;1
22482949;0;11,125;17;1478;1
22483020;0;11,125;17;1478;1
22483220;0;11,125;17;1478;1
22483843;0;11,1875;17;1478;1
22483961;0;11,1875;17;1478;1
22483985;0;11,1875;17;1478;1
22484020;0;11,1875;18;1478;1
22484220;0;11,1875;18;1477;1
22484839;0;11,1875;18;1477;1
22484950;0;11,1875;18;1477;1
22485020;0;11,1875;17;1477;1
22485220;0;11,1875;17;1479;1
22485839;0;11,0625;17;1479;1
22485958;0;11,0625;17;1479;1
22486020;0;11,0625;17;1479;1
22486220;0;11,0625;17;1481;1
22486836;0;11,1875;17;1481;1
22486942;0;11,1875;17;1481;1
22487020;0;11,1875;18;1481;1
22487234;0;11,1875;18;1480;1
22487841;0;11,125;18;1480;1
22487959;0;11,125;18;1480;1
22488020;0;11,125;18;1480;1
22488232;0;11,125;18;1479;1
22488837;0;11,125;18;1479;1
22488953;0;11,125;18;1479;1
22488977;0;11,125;18;1479;1
22489020;0;11,125;18;1479;1
22489262;0;11,125;18;1481;1
22489839;0;11,1875;18;1481;1
22489957;0;11,1875;18;1481;1
22490021;0;11,1875;18;1481;1
22490259;0;11,1875;18;1483;1
22490838;0;11,1875;18;1483;1
22490950;0;11,1875;18;1483;1
22491021;0;11,1875;19;1483;1
22491307;0;11,1875;19;1481;1
22491842;0;11,1875;19;1481;1
22491960;0;11,1875;19;1481;1
22492021;0;11,1875;19;1481;1
22492220;0;11,1875;19;1479;1
22492836;0;11,1875;19;1479;1
22492939;0;11,1875;19;1479;1
22493021;0;11,1875;19;1479;1
22493220;0;11,1875;19;1482;1
22493840;0;11,1875;19;1482;1
22493959;0;11,1875;19;1482;1
22493983;0;11,1875;19;1482;1
22494021;0;11,1875;19;1482;1
22494220;0;11,1875;19;1483;1
22494838;0;11,1875;19;1483;1
22494951;0;11,1875;19;1483;1
22495021;0;11,1875;19;1483;1
22495221;0;11,1875;19;1480;1
22495839;0;11,1875;19;1480;1
22495958;0;11,1875;19;1480;1
22496055;0;11,1875;20;1480;1
22496220;0;11,1875;20;1479;1
22496836;0;11,25;20;1479;1
22496940;0;11,25;20;1479;1
22497020;0;11,25;20;1479;1
22497220;0;11,25;20;1481;1
22497868;0;11,1875;20;1481;1
22497961;0;11,1875;20;1481;1
22498020;0;11,1875;19;1481;1
22498220;0;11,1875;19;1483;1
22498836;0;11,1875;19;1483;1
22498924;0;11,1875;19;1483;1
22498949;0;11,1875;19;1483;1
22499020;0;11,1875;20;1483;1
22499220;0;11,1875;20;1481;1
22499841;0;11,25;20;1481;1
22499959;0;11,25;20;1481;1
22500020;0;11,25;20;1481;1
22500220;0;11,25;20;1479;1
22500836;0;11,1875;20;1479;1
22500952;0;11,1875;20;1479;1
22501020;0;11,1875;20;1479;1
22501220;0;11,1875;20;1481;1
22501869;0;11,25;20;1481;1
22501962;0;11,25;20;1481;1
22502021;0;11,25;20;1481;1
22502220;0;11,25;20;1482;1
22502839;0;11,25;20;1482;1
22502942;0;11,25;20;1482;1
22503020;0;11,25;20;1482;1
22503220;0;11,25;20;1480;1
22503842;0;11,25;20;1480;1
22503960;0;11,25;20;1480;1
22503984;0;11,25;20;1480;1
22504020;0;11,25;20;1480;1
22504220;0;11,25;20;1479;1
22504836;0;11,25;20;1479;1
22504954;0;11,25;20;1479;1
22505020;0;11,25;20;1479;1
22505220;0;11,25;20;1481;1
22505839;0;11,25;20;1481;1
22505957;0;11,25;20;1481;1
22506027;0;11,25;20;1481;1
22506222;0;11,25;20;1483;1
22506836;0;11,25;20;1483;1
22506943;0;11,25;20;1483;1
22507021;0;11,25;20;1483;1
22507221;0;11,25;20;1482;1
22507839;0;11,25;20;1482;1
22507957;0;11,25;20;1482;1
22508020;0;11,25;20;1482;1
22508220;0;11,25;20;1482;1
22508837;0;11,3125;20;1482;1
22508958;0;11,3125;20;1482;1
22508983;0;11,3125;20;1482;1
22509021;0;11,3125;20;1482;1
22509221;0;11,3125;20;1485;1
22509840;0;11,3125;20;1485;1
22509958;0;11,3125;20;1485;1
22510022;0;11,3125;20;1485;1
22510221;0;11,3125;20;1487;1
22510839;0;11,25;20;1487;1
22510976;0;11,25;20;1487;1
22511021;0;11,25;21;1487;1
22511221;0;11,25;21;1485;1
22511842;0;11,3125;21;1485;1
22511961;0;11,3125;21;1485;1
22512021;0;11,3125;21;1485;1
22512221;0;11,3125;21;1485;1
22512836;0;11,3125;21;1485;1
22512945;0;11,3125;21;1485;1
22513020;0;11,3125;21;1485;1
22513220;0;11,3125;21;1489;1
22513841;0;11,3125;21;1489;1
22513959;0;11,3125;21;1489;1
22513983;0;11,3125;21;1489;1
22514020;0;11,3125;21;1489;1
22514220;0;11,3125;21;1492;1
22514837;0;11,3125;21;1492;1
22514958;0;11,3125;21;1492;1
22515021;0;11,3125;22;1492;1
22515220;0;11,3125;22;1491;1
22515839;0;11,3125;22;1491;1
22515956;0;11,3125;22;1491;1
22516020;0;11,3125;22;1491;1
22516221;0;11,3125;22;1492;1
22516839;0;11,375;22;1492;1
22516945;0;11,375;22;1492;1
22517020;0;11,375;23;1492;1
22517221;0;11,375;23;1496;1
22517840;0;11,375;23;1496;1
22517958;0;11,375;23;1496;1
22518020;0;11,375;23;1496;1
22518220;0;11,375;23;1499;1
22518836;0;11,3125;23;1499;1
22518924;0;11,3125;23;1499;1
22518949;0;11,3125;23;1499;1
22519021;0;11,3125;24;1499;1
22519221;0;11,3125;24;1498;1
22519841;0;11,3125;24;1498;1
22519959;0;11,3125;24;1498;1
22520020;0;11,3125;26;1498;1
